card_number,name,parallel,g10,g9,g8,card_gems,card_total_grades,gemrate_id,details
231,Team Rocket's Mewtwo EX,Special Illustration Rare,15048,7836,2420,15048,26318,6e0d20d079a840db9a8b9fa71f128863298dac94,Team Rocket's Mewtwo EX Special Illustration Rare 231
232,Cynthia's Garchomp EX,Special Illustration Rare,10127,4659,1552,10127,16953,351426ad419d9014a89cb98790c7d199d8fc9b99,Cynthia's Garchomp EX Special Illustration Rare 232
233,Team Rocket's Nidoking EX,Special Illustration Rare,6820,3324,1035,6820,11614,c9aafb304f9b0bcb88fd5c1da558172e8b54f87f,Team Rocket's Nidoking EX Special Illustration Rare 233
234,Team Rocket's Crobat EX,Special Illustration Rare,5539,2314,750,5539,8888,752783c5a69993cf03c1fbc02b9b3e563d1861f8,Team Rocket's Crobat EX Special Illustration Rare 234
235,Arven's Mabosstiff EX,Special Illustration Rare,1813,731,253,1813,2889,18905a5896b62354e9be922da1acb58827353de8,Arven's Mabosstiff EX Special Illustration Rare 235
236,Ethan's Adventure,Special Illustration Rare,2702,2429,994,2702,6429,05b7ad8c33e52684d13080752051a519eb42b603,Ethan's Adventure Special Illustration Rare 236
237,Team Rocket's Ariana,Special Illustration Rare,1344,875,360,1344,2709,ff959c47e2910076cb5d25238553704a4579a724,Team Rocket's Ariana Special Illustration Rare 237
238,Team Rocket's Giovanni,Special Illustration Rare,1970,1233,498,1970,3862,7bcab7ddac24dfc7c8cc1018778eabb013614b88,Team Rocket's Giovanni Special Illustration Rare 238
239,Ethan's HO-Oh EX,Hyper Rare,3218,1603,193,3218,5060,9484279b170c0d93a3e5306db7711f6978154865,Ethan's HO-Oh EX Hyper Rare 239
240,Team Rocket's Mewtwo EX,Hyper Rare,6762,3765,486,6762,11156,ce08261aa5578839ed93788c4ca8adba766686be,Team Rocket's Mewtwo EX Hyper Rare 240
241,Cynthia's Garchomp EX,Hyper Rare,3814,1689,191,3814,5758,1020819a7861a5925767ee8f9e2bf86f8d59e6b5,Cynthia's Garchomp EX Hyper Rare 241
242,Team Rocket's Crobat EX,Hyper Rare,1852,932,111,1852,2924,47da15ee7e045f1716a415827dcf7ecbf2f17976,Team Rocket's Crobat EX Hyper Rare 242
243,Jamming Tower,Hyper Rare,358,301,61,358,740,14402083b956f9701ae04e15e8a803b8b5b9a41b,Jamming Tower Hyper Rare 243
244,Levincia,Hyper Rare,234,176,40,234,460,832d2212cd95ccf0a766a5942b17bd10f1d839ce,Levincia Hyper Rare 244
